Tweet,Match,Polarity 
"rt @piyushi1631: @abhinaymaths not for me, its my request to u for my frd who lives in mp. and there is no vehicle facility, only emergency…",[],neutral
@nika989 @espngreeny nothing greeny says is an emergency.,[],neutral
rt @srinivasiyc: if you or your family member are covid+ with mild symptoms.please stay at home!insisting on a hospital bed will depriv…,[],neutral
"rt @hennepinem: reminder today is tornado drill day! outdoor warning sirens will sound at 1:45 p.m. and 6:45 p.m. for schools, businesses,…",['warning'],negative
kkkkkkkkkk ,[],neutral
"i love trying different cold coffees but this @drinkslaycoffee is so damn good, yaar matlab kahin aur se order karn… ","['love', 'cold', 'damn']",negative
@jobinchilly steep lol ima go them spots when it get cold here .,"['steep', 'cold']",negative
@tiny_camels i hate how it is totally cold but i already have allergies. what’s the point of that.,"['hate', 'cold']",negative
rt @samaschreier: we're cold enough that there could be snow in el paso and teller counties this afternoon before the main wave tonight. fa…,"['cold', 'enough']",neutral
rt @zaxbys: can you write off extra zax sauce on your taxes? asking for a friend,[],neutral
rt @flaviuseye: a 'karen' came at me and my grandson(2 yrs old) screaming about him not wearing a mask... me in a low menacing voice... are…,['menacing'],negative
i love how i tell myself “im gonna dress nice for school today” and then i wake up and i’m like “i’m cold sweatshirt time!!”,"['love', 'nice', 'like', 'cold']",positive
"rt @falkentire: keep items cold, or dry, w/ a falken waterproof bag. rt &amp; follow #falkentire to enter to #win this #giveaway #contest #priz…",[],neutral
are they lying? their lips were moving. this was cold blooded murder.,['cold'],negative
rt @zaxbys: buns fired.the chicken sandwich war ain’t over yet. our new zaxby’s signature sandwich with zax sauce or new spicy zax sauce…,[],neutral
"rt @bethesdastudios: season 4 is incoming!starting april 27th, ""cold steel"" will begin in #fallout76. 🎉check out our newest community ca…",[],neutral
"rt @wardhayeswilson: what if nuclear weapons ideas were formed during a period of intense fear and anxiety (say, the cold war, for example)…","['intense', 'fear', 'anxiety', 'cold']",negative
rt @lightskinchina_: @missle_26 okay but he ass actually cold as fuck and deserved more screen time!,"['cold', 'fuck']",negative
@casadel4 only codm. i'm going to install either modern warfare or cold war on my pc when i get home.do you play?👀,"['modern', 'cold']",neutral
"rt @hollystwpoetry: i wonderif that’s whoi used to be,a piece of cold mattercaught in the embraceof an even colderblock of ice.…",['cold'],negative
"rt @hollystwpoetry: i wonderif that’s whoi used to be,a piece of cold mattercaught in the embraceof an even colderblock of ice.…",['cold'],negative
"those who care should remove the heartless, cold, money hungry, selfish, blind, children in/from power.… ",[],neutral
casamigos got me in a headlock. i mean a stone cold steve austin one.,['cold'],negative
if anton chigurh tried to make me flip that quarter i would simply keep it and buy myself a nice cold soda,"['nice', 'cold']",neutral
rt @riseofburnol: despite my regular warningsdespite my constant updatesdespite all predictionswe didn't learnwe lost this warno we…,['lost'],negative
i hate waking up cold ☹️,"['hate', 'cold']",negative
im cold,['cold'],negative
"@mcmcbrowns @seanhannity except that what hannity is saying as usual is not true, pelosi is against expanding the c… ",[],neutral
rt @makeupforwoc: benzoyl peroxide or sulfur + cold rolling or icing + maybe some high frequency,['cold'],negative
@dirtlump2 my dad had an icy cold stare when he wanted to call upon it... i inherited it... i think that she almost wet herself...,['cold'],negative
rt @callofdutyhope: gameplay trailer in 27 minutes for cold war season 3. ,['cold'],negative
@mfa_russia @statedept @rusembusa @usembru @ruscons_tx @mission_rf @embassyofrussia @rusembindia @rusembjakarta… ,[],neutral
very cold tonight,['cold'],negative
rt @silly_aint_shxt: bruh. cold world 😩😂😂,['cold'],negative
@cnnsitroom @sensanders bernie is a decent politician that he didn’t fearmonger about china in such an interview.… ,['decent'],positive
okay. i messed up. told my daughters that i used to be a little girl but one day i had a really big sneeze but i he… ,['messed'],negative
@quitxwisey cold ratio,['cold'],negative
the floating voter: sinn féin leader must answer questions on possibility of 'cold war'-like voter databaseat the… ,[],neutral
this school really has us outside in patio chairs even though it’s cold as fuck and no one is distancing but i can’… ,"['cold', 'fuck']",negative
i’m sorry if i’m too cold. i’m just unhappy,"['sorry', 'unhappy']",negative
mom tel me to go out side more but it freezing out there i say it cold out ther i want to make furry arts in hot room why it gota be so cold,"['freezing', 'cold', 'hot']",negative
rt @nielsenchrissi: dan rather never ran from danger...he reported during the vietnam war.ted cruz couldn't handle a little cold weather…,['cold'],negative
rt @englishfestid: get + adjective= menjadi ...get nervous= menjadi gugupget dirty= menjadi kotorget cold= menjadi dinginget si…,[],neutral
rt @realsjsgiovanni: not gonna lie guys the weather cold and damp is making my hips and elbows and muscles hurt but i am not gonna quit and…,"['lie', 'cold', 'hurt']",negative
@tedcruz you're so sensitive that you fled to cancun because your power was out and it was cold.,['sensitive'],positive
@smileyhimself cold asf🥶,['cold'],negative
"this helped calm my nerves. may help you, too:allergies, cold, flu or covid-19? how to tell the difference","['helped', 'calm']",positive
rt @black_author: &gt;&gt;&gt; duplicity (cold war - redux book 1) (cold war redux) by harvey black  via @amazonuk,[],neutral
rt @atlasshrugs: the democrats murdered a woman veteran in cold blood on jan 6 for standing in defense of freedom of assembly and calling f…,"['cold', 'freedom']",neutral
@sunsxlne of course. i'll always keep you warm on a cold night,"['warm', 'cold']",neutral
"the wind’s still cold, mind a messy disconnect of thoughts and feelings- but his hand is warm, and, right now, that’s enough.","['messy', 'right']",neutral
rt @riseofburnol: despite my regular warningsdespite my constant updatesdespite all predictionswe didn't learnwe lost this warno we…,['lost'],negative
@warzonenewz is it a in game event like the cold war event  ???,"['like', 'cold']",neutral
jury is still out on whether i still remember how to play. 23 points by some miracle and never been so cold in my life,"['miracle', 'cold']",neutral
rt @srjmxrell_: sorry for being cold when i get sad,"['sorry', 'cold', 'sad']",negative
@renegade5_ do they sell it warm or is it already cold? if warm were good if only sold cold seems like a pain in the ass.,"['warm', 'good', 'cold', 'like', 'pain']",positive
"rt @tombo_82: @oilysailor sure, scores in the champions league qf against dortmund but can he do it on cold wet tuesday night at stoke?!",['cold'],negative
rt @gematsucom: the legend of heroes: trails of cold steel i and ii for switch launch july 8 and august 5 in japan and asia ,['cold'],negative
rt @jamesmcgairyart: waterfall. gouache on stretched cold pressed paper. #painting #gouache #gouachepainting #landscapepainting #yorkshired…,['cold'],negative
@paulthomas1992 @maidboyac @usuallysambi when you live in a big city in brazil nor autumn nor fall really make that… ,['fall'],negative
"the fact that it’s night and its cold, yet i don’t have the luxury to sleep... haysttt😕",['luxury'],positive
@mattgertz he wants to be the ne t trump. he’s got the lying thing down cold.,['lying'],negative
how tf am i suppoaed to explain scientifically how sugar melts in hot tea.but not cold,"['hot', 'cold']",neutral
rt @uti_xo: my mother was murdered and i swear to god the people that did this will never go free. please i need help in any way to follow…,[],neutral
"idm how fuckin cold i am, my feet are gonna sweat 🙃",['cold'],negative
rt @all4skj: when seokjin gave his blanket to jungkook cause he was cold 🥺,['cold'],negative
rt @bionicbuzz: our interview with dominic cooke #director of the @couriermovie starring #benedictcumberbatch. cold war spy greville wynne…,['cold'],negative
rt @rushgamingjp: gpカスタム×astro gamingを記念してキャンペーンを実施✨抽選で1名様に「a10 ゲーミングヘッドセット call of duty：black ops cold warエディション」が当たる❗️📌参加方法①下記のアカウントを…,['cold'],negative
yeah from now on i’ll show u the cold side of me,['cold'],negative
"as some of you may know i came down with a bit of a cold (thankfully just a cold) a few days ago, however as i have… ",['cold'],negative
"rt @kataitokage: @lilytryx ""we're the outcasts, the underdog, we were right all along, you didn't believe us""bro yall dish out cold ass t…","['right', 'cold']",neutral
rt @erichhartmann: 👉 part of the reason we never had a vaccine for the common cold is that it's an unnecessary risk for something that has…,"['cold', 'unnecessary', 'risk']",negative
